;client;client_id;f_nac;edad;ingr_liquido;comuna;comuna_id;ciudad;ciudad_id;region;gse;gse_id;prof;prof_id;genero;cond_civ;antig_client;auto_marca;auto;auto_marca_id;period_fabr;auto_tasacion;auto_tot_tas;num_auto;p_avaluo_total;dconsumo;lincred;dhipotecario;num_Inst
37742;151215086;1209700;07-07-1962;53;2814098;LA FLORIDA;106;SANTIAGO;44;13;C2;2.0;INGENIERO;1.0;1;2;0;;0;;;;;;9329327.0;1542000.0;13352000.0;9938000.0;1.0
39728;215530336;1724222;05-09-1975;40;554696;LO ESPEJO;129;SANTIAGO;44;13;D;4.0;;;2;1;0;BYD;1;15.0;2011.0;3266666.0;3266666.0;1.0;;12869000.0;11105000.0;0.0;1.0
43384;254271711;2034153;07-06-1984;31;1044901;CALAMA;15;CALAMA;5;2;ABC1;1.0;;;1;1;0;;0;;;;;;;4361000.0;14927000.0;0.0;3.0
8400;16670961;133347;22-01-1951;65;3248491;VINA DEL MAR;298;VALPARAISO;51;5;C2;2.0;INGENIERO;1.0;1;3;0;;0;;;;;;53532755.0;18161000.0;33175000.0;85761000.0;3.0
43336;254103586;2032808;06-07-1976;39;1298396;LA FLORIDA;106;SANTIAGO;44;13;ABC1;1.0;;;1;2;0;;0;;;;;;21998317.0;13614000.0;25432000.0;105288000.0;2.0
12688;24993336;199926;14-07-1974;41;1398884;SAN BERNARDO;246;SAN BERNARDO;41;13;D;4.0;;;2;2;5;RENAULT;1;91.0;2006.0;3292857.0;3292857.0;1.0;11620862.0;2198000.0;1375000.0;17555000.0;2.0
45498;280372711;2242961;28-10-1964;51;850000;IQUIQUE;99;IQUIQUE;21;1;ABC1;1.0;;;1;2;0;;0;;;;;;171486454.0;12287000.0;14227000.0;82357000.0;3.0
3204;6136086;49068;17-08-1962;53;4292412;VITACURA;299;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;1;2;7;;0;;;;;;;57162000.0;27300000.0;104701000.0;4.0
49518;471420961;3771347;04-04-1985;31;905360;NUNOA;169;SANTIAGO;44;13;C2;2.0;;;2;1;0;;0;;;;;;;3223000.0;11977000.0;35600000.0;3.0
6953;13700961;109587;04-05-1975;41;3721203;NUNOA;169;SANTIAGO;44;13;ABC1;1.0;;;2;1;4;;0;;;;;;31443834.0;715000.0;20882000.0;160151000.0;2.0
4570;9018961;72131;06-09-1961;54;2124002;MAIPU;146;SANTIAGO;44;13;C3;3.0;;;1;3;3;DODGE;1;26.0;1973.0;410000.0;790000.0;2.0;36920798.0;10551000.0;13533000.0;78292000.0;1.0
28326;85084961;680659;26-10-1981;34;938656;ANTOFAGASTA;8;ANTOFAGASTA;2;2;C2;2.0;;;2;1;1;KIA MOTORS;1;58.0;2012.0;4500000.0;4500000.0;1.0;;24384000.0;12674000.0;0.0;4.0
52534;607704961;4861619;27-12-1980;35;600000;COPIAPO;57;COPIAPO;15;3;D;4.0;EMPLEADO;3.0;1;3;0;UNITED MOTORS;1;111.0;2008.0;530000.0;1951333.0;2.0;;12228000.0;1850000.0;0.0;1.0
23900;80222336;641758;15-09-1961;54;3171815;COLINA;49;COLINA;13;13;;;INGENIERO;1.0;1;1;0;;0;;;;;;67474126.0;37770000.0;4051000.0;178953000.0;4.0
18647;37440086;299500;16-05-1964;52;2050000;LA REINA;111;SANTIAGO;44;13;ABC1;1.0;;;2;2;0;CHEVROLET;1;18.0;2000.0;3045000.0;3045000.0;1.0;127217500.0;17405000.0;13502000.0;39294000.0;3.0
6994;13775211;110181;18-12-1968;47;1205211;MAIPU;146;SANTIAGO;44;13;ABC1;1.0;;;2;2;0;TOYOTA;1;109.0;2012.0;7300000.0;7300000.0;1.0;18950021.0;31000.0;11672000.0;24470000.0;2.0
36216;137859586;1102856;10-12-1955;60;411056;TEMUCO;278;TEMUCO;47;9;C2;2.0;VENDEDOR;2.0;1;3;11;;0;;;;;;8960208.0;4946000.0;4370000.0;0.0;5.0
33278;113306586;906432;28-03-1983;33;464496;LA CRUZ;104;QUILLOTA;38;5;;;;;2;1;0;SUZUKI;1;105.0;2006.0;5181000.0;5181000.0;1.0;13776647.0;448000.0;3524000.0;23896000.0;1.0
47055;356285211;2850261;04-08-1980;35;880948;TALCA;276;TALCA;46;7;ABC1;1.0;;;1;2;0;CHEVROLET;1;18.0;2005.0;3480000.0;5115714.0;2.0;;2677000.0;5912000.0;44612000.0;2.0
45500;280427211;2243397;07-08-1972;43;1596325;SANTIAGO;271;SANTIAGO;44;13;ABC1;1.0;OPERADOR;2.0;1;1;0;;0;;;;;;65544945.0;15052000.0;17591000.0;19296000.0;3.0
8597;17031211;136229;23-04-1977;39;1221813;PROVIDENCIA;203;SANTIAGO;44;13;C2;2.0;;;1;3;0;;0;;;;;;34740015.0;19035000.0;10503000.0;61308000.0;4.0
54503;711291961;5690315;02-12-1969;46;828532;PEDRO AGUIRRE CERDA;185;SANTIAGO;44;13;C3;3.0;OPERARIO;2.0;2;1;0;;0;;;;;;;14603000.0;4647000.0;27821000.0;3.0
28897;85668461;685327;02-04-1982;34;1550000;COPIAPO;57;COPIAPO;15;3;C2;2.0;;;1;1;2;;0;;;;;;;2440000.0;15951000.0;13876000.0;2.0
26388;83284711;666257;05-04-1974;42;4744543;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;;;1;2;0;VOLVO;1;114.0;2013.0;13140000.0;13140000.0;1.0;126159343.0;3565000.0;64896000.0;119168000.0;1.0
48352;417113336;3336886;09-06-1963;52;1067677;CALAMA;15;CALAMA;5;2;C2;2.0;PROGRAMADOR;1.0;1;3;0;FORD;1;29.0;1998.0;1440000.0;1440000.0;2.0;;8796000.0;24058000.0;109966000.0;1.0
21408;75417086;603316;12-05-1971;45;1743091;MAIPU;146;SANTIAGO;44;13;;;INGENIERO;1.0;1;2;0;SSANGYONG;1;103.0;2011.0;7726666.0;11981666.0;3.0;;35298000.0;14011000.0;99718000.0;1.0
37848;152256336;1218030;27-08-1973;42;1019685;LA FLORIDA;106;SANTIAGO;44;13;C2;2.0;;;1;2;1;KIA MOTORS;1;58.0;2008.0;2884444.0;2884444.0;1.0;;3560000.0;10708000.0;0.0;3.0
23310;78483336;627846;06-10-1958;57;2564340;VINA DEL MAR;298;VALPARAISO;51;5;;;INGENIERO;1.0;1;1;2;CHRYSLER;1;19.0;2006.0;5020000.0;5020000.0;1.0;51915649.0;61888000.0;42679000.0;40233000.0;3.0
40695;223458711;1787649;21-07-1981;34;795966;SANTIAGO;271;SANTIAGO;44;13;C2;2.0;PSICOLOGO;1.0;1;1;0;FORD;1;29.0;2005.0;2250000.0;2250000.0;1.0;27513360.0;3331000.0;6714000.0;47618000.0;2.0
17042;35265461;282103;06-08-1981;34;4627892;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;1;1;SUZUKI;1;105.0;2011.0;6808000.0;6808000.0;1.0;;41236000.0;35263000.0;0.0;2.0
36965;144129586;1153016;30-09-1981;34;623976;LIMACHE;123;QUILLOTA;38;5;;;;;1;3;0;PEUGEOT;1;85.0;2008.0;4270000.0;4270000.0;1.0;;622000.0;22268000.0;46180000.0;1.0
16744;33094711;264737;07-04-1979;37;2700000;MAIPU;146;SANTIAGO;44;13;C3;3.0;;;1;1;2;;0;;;;;;22214823.0;54562000.0;2067000.0;33849000.0;5.0
47883;395428961;3163411;27-03-1969;47;1007803;CURICO;67;CURICO;18;7;;;PORTERO;2.0;1;3;0;CHEVROLET;1;18.0;2011.0;4755000.0;4755000.0;1.0;2252529.0;11416000.0;4351000.0;42642000.0;3.0
19116;45310211;362461;16-11-1968;47;2014348;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;2;2;8;HAIMA;1;37.0;2012.0;4075000.0;8045000.0;2.0;109685467.0;4118000.0;37315000.0;103812000.0;1.0
56995;934920961;7479347;13-01-1975;41;535608;PUERTO MONTT;208;PUERTO MONTT;34;10;;;;;2;1;0;;0;;;;;;;361000.0;1639000.0;0.0;1.0
39513;212622461;1700959;01-08-1972;43;513623;MAIPU;146;SANTIAGO;44;13;ABC1;1.0;;;2;1;0;;0;;;;;;;3107000.0;969000.0;0.0;1.0
29706;86463461;691687;25-09-1983;32;700000;QUILPUE;224;VALPARAISO;51;5;;;;;1;1;1;;0;;;;;;;2104000.0;13294000.0;0.0;1.0
945;1837961;14683;31-12-1968;47;3718169;VALDIVIA;289;VALDIVIA;49;14;;;;;2;3;6;NISSAN;1;81.0;2008.0;4299230.0;4299230.0;2.0;38143519.0;32515000.0;15403000.0;18999000.0;2.0
57219;966063961;7728491;30-04-1987;29;1352547;HUECHURABA;96;SANTIAGO;44;13;D;4.0;;;1;1;0;CHEVROLET;1;18.0;2013.0;6658750.0;6658750.0;1.0;;4424000.0;4269000.0;0.0;3.0
8361;16579336;132614;21-09-1968;47;1316258;SAN BERNARDO;246;SAN BERNARDO;41;13;D;4.0;;;1;2;3;RENAULT;1;91.0;2006.0;2536216.0;2536216.0;1.0;18348625.0;6703000.0;12727000.0;66219000.0;2.0
51599;567386711;4539073;18-06-1953;62;1080001;VINA DEL MAR;298;VALPARAISO;51;5;C2;2.0;INGENIERO;1.0;1;2;0;;0;;;;;;;17938000.0;9658000.0;0.0;3.0
19350;47354711;378817;10-11-1963;52;695617;PUENTE ALTO;207;PUENTE ALTO;33;13;C2;2.0;SECRETARIA;1.0;2;1;15;;0;;;;;;;589000.0;13256000.0;11683000.0;2.0
6697;13184336;105454;29-07-1965;50;3615456;CONCEPCION;54;CONCEPCION;14;8;C3;3.0;;;1;3;10;;0;;;;;;38490406.0;14110000.0;15998000.0;54787000.0;1.0
33726;116875961;934987;09-02-1975;41;754366;NUNOA;169;SANTIAGO;44;13;ABC1;1.0;;;2;1;2;MAZDA;1;72.0;2011.0;5960000.0;10431666.0;2.0;38264631.0;4152000.0;6528000.0;4323000.0;1.0
51185;548932336;4391438;18-12-1979;36;2681061;COPIAPO;57;COPIAPO;15;3;D;4.0;;;1;2;0;;0;;;;;;;39595000.0;4486000.0;42176000.0;4.0
17053;35296461;282351;07-04-1979;37;623805;SANTIAGO;271;SANTIAGO;44;13;C2;2.0;;;2;1;0;;0;;;;;;2397564.0;7251000.0;4156000.0;0.0;2.0
17566;36128211;289005;05-04-1979;37;1775017;PROVIDENCIA;203;SANTIAGO;44;13;C2;2.0;ABOGADO;1.0;1;2;3;;0;;;;;;;5689000.0;13518000.0;0.0;1.0
18133;36870836;294946;22-09-1971;44;2997554;LO ESPEJO;129;SANTIAGO;44;13;C3;3.0;;;1;1;0;MAZDA;1;72.0;2009.0;4613333.0;4613333.0;1.0;;14355000.0;52459000.0;83195000.0;2.0
9839;19348586;154768;29-06-1969;46;4482931;VINA DEL MAR;298;VALPARAISO;51;5;ABC1;1.0;;;1;2;8;;0;;;;;;81463894.0;66000.0;16660000.0;128331000.0;1.0
39452;211805586;1694424;15-04-1969;47;3367879;MACUL;144;SANTIAGO;44;13;C2;2.0;EMPLEADO;3.0;1;3;0;KIA MOTORS;1;58.0;2008.0;5298333.0;18891666.0;6.0;;1969000.0;17612000.0;0.0;3.0
19885;51307336;410438;19-07-1977;38;2412398;NUNOA;169;SANTIAGO;44;13;C2;2.0;;;1;2;0;;0;;;;;;25715785.0;12467000.0;15107000.0;122493000.0;2.0
29403;86156711;689233;02-04-1983;33;1858177;LA PINTANA;110;SANTIAGO;44;13;D;4.0;CONTADOR;1.0;1;1;1;CHEVROLET;1;18.0;2012.0;5920000.0;5920000.0;1.0;23947178.0;26172000.0;14100000.0;80328000.0;3.0
18071;36801211;294389;10-03-1962;54;5412486;SANTIAGO;271;SANTIAGO;44;13;OTRO;7.0;EGRESADO;3.0;2;3;3;DAIHATSU;1;23.0;1981.0;430000.0;430000.0;3.0;53953028.0;36887000.0;64357000.0;111772000.0;5.0
51127;546787836;4374282;26-02-1979;37;890762;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;2;1;0;PEUGEOT;1;85.0;2006.0;3076000.0;3076000.0;1.0;;13436000.0;9191000.0;64242000.0;3.0
10050;19746461;157951;04-07-1969;46;7911369;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;2;7;;0;;;;;;241721448.0;60931000.0;50125000.0;293401000.0;2.0
24315;80741336;645910;25-04-1960;56;2836633;ANTOFAGASTA;8;ANTOFAGASTA;2;2;OTRO;7.0;ELECTRICISTA;2.0;1;2;0;;0;;;;;;50580875.0;1209000.0;25242000.0;40634000.0;2.0
20894;70438336;563486;01-07-1974;41;2889920;MAIPU;146;SANTIAGO;44;13;C3;3.0;;;1;3;0;GREAT WALL;1;34.0;2011.0;5840000.0;12305000.0;3.0;34729968.0;27840000.0;5360000.0;0.0;1.0
33276;113295711;906345;18-03-1980;36;1025900;LA REINA;111;SANTIAGO;44;13;ABC1;1.0;;;1;1;1;;0;;;;;;;6426000.0;9460000.0;50708000.0;1.0
28423;85156961;681235;30-10-1980;35;1574438;PENALOLEN;187;SANTIAGO;44;13;C2;2.0;;;2;1;1;;0;;;;;;49624290.0;4023000.0;10975000.0;79535000.0;3.0
41089;227228961;1817811;20-01-1983;33;1463524;MAIPU;146;SANTIAGO;44;13;D;4.0;;;1;3;0;;0;;;;;;;1550000.0;11931000.0;21378000.0;1.0
49684;478800336;3830382;02-08-1962;53;704708;SAN BERNARDO;246;SAN BERNARDO;41;13;C3;3.0;;;1;2;0;NISSAN;1;81.0;2012.0;8493333.0;12438333.0;2.0;;30497000.0;2183000.0;0.0;4.0
50023;494306336;3954430;02-06-1971;44;7045816;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;2;0;;0;;;;;;;95415000.0;89927000.0;267192000.0;2.0
22748;77436586;619472;22-05-1980;36;1505580;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;;;1;1;0;MAZDA;1;72.0;2007.0;5201818.0;6836818.0;2.0;33623046.0;914000.0;7857000.0;49271000.0;2.0
49751;481477211;3851797;01-10-1971;44;813386;ANTOFAGASTA;8;ANTOFAGASTA;2;2;C3;3.0;PORTUARIO;2.0;1;1;0;LADA;1;63.0;1992.0;470000.0;470000.0;2.0;;10045000.0;6923000.0;0.0;1.0
32406;105927961;847403;10-07-1973;42;1283066;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;;;1;1;0;;0;;;;;;69197461.0;597000.0;31706000.0;0.0;2.0
29675;86427586;691400;20-07-1983;32;1523342;SANTIAGO;271;SANTIAGO;44;13;C3;3.0;;;1;1;0;SUZUKI;1;105.0;2012.0;5302500.0;5302500.0;1.0;;8695000.0;13490000.0;43800000.0;2.0
2722;5255586;42024;06-06-1968;47;2178495;PROVIDENCIA;203;SANTIAGO;44;13;C2;2.0;INGENIERO;1.0;2;1;6;MAZDA;1;72.0;2006.0;4172592.0;4172592.0;1.0;51725206.0;21050000.0;10816000.0;40945000.0;3.0
47483;377027961;3016203;03-03-1986;30;543193;PUERTO MONTT;208;PUERTO MONTT;34;10;;;;;1;1;0;;0;;;;;;;721000.0;1036000.0;0.0;2.0
24886;81458836;651650;02-04-1980;36;1396085;LA REINA;111;SANTIAGO;44;13;ABC1;1.0;;;1;1;0;;0;;;;;;57611147.0;3709000.0;32645000.0;76004000.0;3.0
33714;116800711;934385;14-12-1980;35;1270950;CURACAUTIN;62;ANGOL;1;9;;;;;1;2;0;;0;;;;;;20724053.0;26477000.0;22795000.0;27024000.0;2.0
35713;133394211;1067133;18-09-1977;38;1830962;RANCAGUA;230;RANCAGUA;39;6;C2;2.0;;;2;1;3;CHEVROLET;1;18.0;1989.0;490000.0;4740000.0;2.0;;1647000.0;18446000.0;81231000.0;1.0
48213;410755461;3286023;22-09-1982;33;1092939;TALCAHUANO;277;CONCEPCION;14;8;D;4.0;EMPLEADO;3.0;1;3;0;SUZUKI;1;105.0;2011.0;5962500.0;5962500.0;1.0;6557989.0;2000.0;7212000.0;23220000.0;1.0
27449;84307711;674441;18-09-1978;37;570070;NUNOA;169;SANTIAGO;44;13;C2;2.0;;;1;1;0;;0;;;;;;25997980.0;10039000.0;26421000.0;32916000.0;1.0
4870;9586086;76668;08-03-1982;34;741176;COQUIMBO;58;COQUIMBO;16;4;;;;;2;2;0;;0;;;;;;;3098000.0;781000.0;25716000.0;2.0
11244;22159586;177256;26-09-1969;46;1067394;PUNTA ARENAS;212;PUNTA ARENAS;36;12;;;;;1;2;0;;0;;;;;;;36727000.0;14734000.0;85649000.0;3.0
33124;111895211;895141;18-08-1978;37;719508;LA GRANJA;107;SANTIAGO;44;13;C3;3.0;DIBUJANTE;2.0;1;1;0;SUZUKI;1;105.0;2012.0;7593333.0;7593333.0;1.0;17580520.0;7457000.0;14383000.0;33920000.0;3.0
56362;843195086;6745540;13-02-1981;35;488471;PUENTE ALTO;207;PUENTE ALTO;33;13;ABC1;1.0;;;2;1;0;TOYOTA;1;109.0;2012.0;5815000.0;5815000.0;1.0;;2456000.0;7037000.0;37008000.0;3.0
21806;76845336;614742;15-03-1974;42;1833209;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;ANALISTA;1.0;1;1;1;VOLKSWAGEN;1;113.0;2004.0;4260000.0;4260000.0;1.0;37224744.0;22985000.0;2023000.0;57951000.0;3.0
12881;25425211;203381;13-02-1952;64;4148906;LAS CONDES;119;SANTIAGO;44;13;ABC1;1.0;MEDICO;1.0;1;2;7;;0;;;;;;123482647.0;111657000.0;41866000.0;0.0;5.0
14469;28420211;227341;10-06-1970;45;2247260;GORBEA;87;TEMUCO;47;9;;;INGENIERO;1.0;1;2;0;;0;;;;;;41666091.0;9513000.0;58014000.0;33417000.0;4.0
3719;7316086;58508;28-06-1957;58;2912727;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;MEDICO;1.0;2;2;2;HYUNDAI;1;44.0;2011.0;7430000.0;7430000.0;1.0;77932920.0;35483000.0;72764000.0;42502000.0;4.0
57339;1017626711;8140993;10-01-1982;34;760000;SANTIAGO;271;SANTIAGO;44;13;C2;2.0;;;1;1;0;HYUNDAI;1;44.0;2006.0;3597500.0;3597500.0;1.0;;0.0;200000.0;0.0;0.0
19000;44210336;353662;08-09-1959;56;1330027;QUILPUE;224;VALPARAISO;51;5;D;4.0;CONTADOR;1.0;1;1;3;HYUNDAI;1;44.0;2010.0;4230000.0;4230000.0;2.0;16239515.0;22915000.0;7862000.0;32015000.0;4.0
42514;246289836;1970298;22-09-1981;34;2603898;SANTIAGO;271;SANTIAGO;44;13;C2;2.0;;;1;2;0;;0;;;;;;52851140.0;34000.0;15765000.0;78554000.0;1.0
37546;149427211;1195397;22-12-1963;52;1142447;ANTOFAGASTA;8;ANTOFAGASTA;2;2;ABC1;1.0;SECRETARIA;1.0;2;2;4;;0;;;;;;;13299000.0;3902000.0;32469000.0;3.0
9231;18220211;145741;28-06-1980;35;2089000;VINA DEL MAR;298;VALPARAISO;51;5;ABC1;1.0;;;2;1;3;NISSAN;1;81.0;2012.0;8714000.0;8714000.0;1.0;93523576.0;2234000.0;55309000.0;115389000.0;2.0
38192;155290461;1242303;25-02-1983;33;1073084;NUNOA;169;SANTIAGO;44;13;C2;2.0;;;1;1;0;FIAT;1;28.0;2006.0;2451000.0;2451000.0;1.0;13043527.0;23737000.0;849000.0;31808000.0;2.0
44716;267139961;2137099;13-04-1977;39;780003;PROVIDENCIA;203;SANTIAGO;44;13;C2;2.0;TRIPULANTE;2.0;2;1;1;PEUGEOT;1;85.0;2008.0;3270000.0;3270000.0;1.0;27201703.0;4253000.0;14938000.0;33105000.0;3.0
18803;41650086;333180;24-02-1954;62;3692190;SANTIAGO;271;SANTIAGO;44;13;C2;2.0;INGENIERO;1.0;1;2;0;SUBARU;1;104.0;2004.0;4050000.0;4050000.0;1.0;140017240.0;324000.0;60684000.0;173646000.0;1.0
29931;86707336;693638;31-08-1984;31;1147356;ANTOFAGASTA;8;ANTOFAGASTA;2;2;OTRO;7.0;;;1;1;2;;0;;;;;;6040757.0;3547000.0;5528000.0;61202000.0;2.0
15216;29904211;239213;18-09-1955;60;6259261;LA REINA;111;SANTIAGO;44;13;ABC1;1.0;INGENIERO;1.0;1;2;10;KIA MOTORS;1;58.0;2004.0;3140000.0;4271538.0;3.0;87485432.0;55422000.0;125848000.0;101025000.0;5.0
24693;81238586;649888;09-11-1965;50;1460000;NUNOA;169;SANTIAGO;44;13;ABC1;1.0;SECRETARIA;1.0;2;1;1;;0;;;;;;189709974.0;7133000.0;14985000.0;54307000.0;2.0
51446;560630711;4485025;13-12-1978;37;678794;LA REINA;111;SANTIAGO;44;13;ABC1;1.0;;;2;3;1;FIAT;1;28.0;1971.0;200000.0;3547500.0;3.0;;7478000.0;13712000.0;0.0;3.0
831;1641336;13110;03-09-1956;59;1447753;SAN BERNARDO;246;SAN BERNARDO;41;13;C2;2.0;EMPLEADO;3.0;1;3;8;NISSAN;1;81.0;2012.0;5303000.0;6773000.0;3.0;36799421.0;23371000.0;19557000.0;55856000.0;2.0
32379;105671836;845354;28-10-1966;49;4471994;LAS CONDES;119;SANTIAGO;44;13;;;;;1;1;4;MERCEDES BENZ;1;73.0;2011.0;13720000.0;13720000.0;1.0;89561191.0;15534000.0;73183000.0;113075000.0;3.0
1054;2049086;16372;06-03-1969;47;913062;SANTIAGO;271;SANTIAGO;44;13;C2;2.0;;;1;1;5;;0;;;;;;80314563.0;28456000.0;18082000.0;0.0;2.0
27024;83932211;671437;27-04-1977;39;1207336;LA SERENA;112;COQUIMBO;16;4;;;;;1;1;2;;0;;;;;;29705710.0;7000.0;8512000.0;111078000.0;1.0
40586;222813961;1782491;09-07-1981;34;1197140;CURICO;67;CURICO;18;7;D;4.0;;;2;1;0;KIA MOTORS;1;58.0;2012.0;5727500.0;5727500.0;1.0;;4043000.0;29798000.0;58513000.0;3.0
34407;122664836;981298;09-07-1973;42;1596761;COYHAIQUE;60;COYHAIQUE;17;11;;;DENTISTA;1.0;2;1;4;;0;;;;;;105052656.0;2506000.0;67429000.0;0.0;2.0
13840;27250211;217981;04-08-1972;43;1251152;LAS CONDES;119;SANTIAGO;44;13;C2;2.0;;;2;1;10;;0;;;;;;;1723000.0;5122000.0;0.0;1.0
53841;673926961;5391395;12-09-1985;30;646736;PUENTE ALTO;207;PUENTE ALTO;33;13;C3;3.0;;;2;1;0;HYUNDAI;1;44.0;2013.0;6598000.0;6598000.0;1.0;;2862000.0;3479000.0;0.0;2.0
27320;84208461;673647;07-05-1978;38;526827;TEMUCO;278;TEMUCO;47;9;C3;3.0;ASISTENTE SOCIAL;1.0;2;1;0;FIAT;1;28.0;2008.0;3490000.0;3490000.0;1.0;16895317.0;0.0;8846000.0;32681000.0;0.0
310;627836;5002;26-08-1966;49;1840247;LA FLORIDA;106;SANTIAGO;44;13;ABC1;1.0;TECNICO;3.0;1;2;6;TOYOTA;1;109.0;2008.0;3200000.0;3200000.0;1.0;31301767.0;1967000.0;20494000.0;19931000.0;2.0
24036;80420461;643343;04-11-1959;56;968617;VICTORIA;292;ANGOL;1;9;;;TECNICO;3.0;1;2;1;LIFAN;1;67.0;2012.0;5600000.0;6885000.0;2.0;;15980000.0;16395000.0;36287000.0;5.0
46990;353166461;2825311;05-02-1982;34;3870086;PENCO;189;CONCEPCION;14;8;;;;;1;2;0;;0;;;;;;;20374000.0;14037000.0;119485000.0;2.0
2076;4034086;32252;27-11-1973;42;1900204;SAN MIGUEL;257;SANTIAGO;44;13;ABC1;1.0;;;1;3;2;PEUGEOT;1;85.0;2002.0;2844285.0;2844285.0;1.0;41469464.0;14840000.0;7892000.0;12603000.0;3.0
25465;82117711;656921;27-01-1970;46;1002154;MAIPU;146;SANTIAGO;44;13;;;PROGRAMADOR;1.0;1;2;1;;0;;;;;;17808516.0;323000.0;26917000.0;8227000.0;3.0
38201;162048961;1296371;30-09-1951;64;923827;LA FLORIDA;106;SANTIAGO;44;13;OTRO;7.0;MONITOR;2.0;2;2;0;CHERY;1;17.0;2013.0;4070000.0;4070000.0;1.0;38479993.0;5594000.0;3871000.0;55969000.0;1.0
35087;128333461;1026647;27-08-1974;41;621027;VILLARRICA;297;TEMUCO;47;9;;;;;1;1;0;KIA MOTORS;1;58.0;2010.0;4250000.0;4250000.0;1.0;42458839.0;6832000.0;4510000.0;47378000.0;4.0
15104;29695336;237542;04-04-1953;63;1622878;RANCAGUA;230;RANCAGUA;39;6;C2;2.0;EMPLEADO;3.0;1;1;14;SAMSUNG;1;95.0;2011.0;4466666.0;4466666.0;1.0;;3710000.0;12999000.0;23290000.0;2.0
24622;81145711;649145;24-09-1967;48;1780027;SANTIAGO;271;SANTIAGO;44;13;;;EMPLEADO;3.0;1;3;1;;0;;;;;;53061500.0;57469000.0;48672000.0;76131000.0;3.0
1540;3009211;24053;20-01-1973;43;2876968;SAN MIGUEL;257;SANTIAGO;44;13;OTRO;7.0;;;2;1;2;TOYOTA;1;109.0;2012.0;5990000.0;9590000.0;2.0;66117104.0;11292000.0;43357000.0;179955000.0;3.0
43738;257984961;2063859;26-04-1980;36;333717;PENALOLEN;187;SANTIAGO;44;13;;;;;2;1;0;MAZDA;1;72.0;2010.0;5470000.0;8200000.0;2.0;;2996000.0;5969000.0;24666000.0;2.0
52774;618701961;4949595;05-04-1982;34;933826;LA FLORIDA;106;SANTIAGO;44;13;C2;2.0;;;1;1;0;;0;;;;;;;1748000.0;8094000.0;0.0;2.0
43726;257950461;2063583;12-01-1979;37;3052837;IQUIQUE;99;IQUIQUE;21;1;ND;6.0;INGENIERO;1.0;1;2;1;;0;;;;;;31255052.0;5498000.0;75802000.0;181128000.0;2.0
47021;354614211;2836893;17-04-1971;45;1243839;QUILICURA;221;SANTIAGO;44;13;D;4.0;;;1;3;0;MAHINDRA;1;70.0;2013.0;7960000.0;19580000.0;2.0;7477225.0;9524000.0;9053000.0;45700000.0;2.0
8877;17611461;140871;11-09-1970;45;2004328;CONCEPCION;54;CONCEPCION;14;8;C3;3.0;;;1;2;7;;0;;;;;;41508268.0;18977000.0;30067000.0;70729000.0;3.0
777;1541211;12309;02-05-1975;41;2787421;CONCEPCION;54;CONCEPCION;14;8;ABC1;1.0;;;1;3;4;DODGE;1;26.0;2008.0;7230000.0;7230000.0;2.0;69726084.0;1718000.0;17513000.0;130057000.0;2.0
27332;84220586;673744;14-04-1978;38;2566463;ANTOFAGASTA;8;ANTOFAGASTA;2;2;;;;;2;1;0;;0;;;;;;;11779000.0;7364000.0;81483000.0;4.0
37694;150832086;1206636;29-01-1972;44;3797516;PENALOLEN;187;SANTIAGO;44;13;ABC1;1.0;ASESOR (A);3.0;2;2;0;;0;;;;;;32083903.0;3599000.0;4787000.0;0.0;1.0
50308;507876711;4062993;29-08-1972;43;2638543;PROVIDENCIA;203;SANTIAGO;44;13;ABC1;1.0;DENTISTA;1.0;1;3;0;;0;;;;;;35296068.0;44295000.0;10580000.0;129633000.0;2.0
5567;10961711;87673;09-05-1980;36;1646053;PUERTO MONTT;208;PUERTO MONTT;34;10;C2;2.0;;;2;2;4;HYUNDAI;1;44.0;2012.0;11310000.0;11310000.0;1.0;;11917000.0;19914000.0;81123000.0;1.0
44276;263231086;2105828;27-06-1982;33;1135820;HUECHURABA;96;SANTIAGO;44;13;D;4.0;;;1;2;0;;0;;;;;;;16326000.0;5246000.0;49034000.0;2.0
51970;583453336;4667606;16-03-1963;53;390204;TEMUCO;278;TEMUCO;47;9;C3;3.0;;;2;1;0;;0;;;;;;6608236.0;0.0;2470000.0;0.0;0.0
4868;9584211;76653;02-02-1978;38;1141492;LO ESPEJO;129;SANTIAGO;44;13;D;4.0;;;1;1;0;CHEVROLET;1;18.0;1997.0;1225000.0;1225000.0;2.0;;5107000.0;16781000.0;118551000.0;2.0
